-0.0298347 0.0954457 0
0.0298347 -0.0954457 0
-0.115296 -0.163422 0
0.115296 0.163422 0
0.19019 -0.232008 0
-0.19019 0.232008 0
0.399696 0.0156005 0
-0.399696 -0.0156005 0
0.364119 0.342663 0
-0.364119 -0.342663 0
0.137195 0.584104 0
-0.137195 -0.584104 0
-0.182627 0.675757 0
0.182627 -0.675757 0
-0.51073 0.615755 0
0.51073 -0.615755 0
-0.789647 0.431808 0
0.789647 -0.431808 0
-0.986855 0.161611 0
0.986855 -0.161611 0
-1.08869 -0.157325 0
1.08869 0.157325 0
-1.09437 -0.492295 0
1.09437 0.492295 0
-1.0112 -0.816996 0
1.0112 0.816996 0
-0.851071 -1.11161 0
0.851071 1.11161 0
-0.628078 -1.36217 0
0.628078 1.36217 0
-0.356874 -1.55969 0
0.356874 1.55969 0
-0.0516752 -1.69921 0
0.0516752 1.69921 0
0.274348 -1.77897 0
-0.274348 1.77897 0
0.609399 -1.79962 0
-0.609399 1.79962 0
0.943193 -1.76363 0
-0.943193 1.76363 0
1.26698 -1.67474 0
-1.26698 1.67474 0
1.57348 -1.53758 0
-1.57348 1.53758 0
1.85681 -1.3573 0
-1.85681 1.3573 0
2.11232 -1.13934 0
-2.11232 1.13934 0
2.33651 -0.889236 0
-2.33651 0.889236 0
2.52683 -0.612477 0
-2.52683 0.612477 0
2.68164 -0.314373 0
-2.68164 0.314373 0
2.8 3.99007e-15 0
-2.8 -3.99007e-15 0
2.88163 0.325861 0
-2.88163 -0.325861 0
2.92678 0.658755 0
-2.92678 -0.658755 0
2.93612 0.994578 0
-2.93612 -0.994578 0
2.91071 1.32958 0
-2.91071 -1.32958 0
2.85188 1.66036 0
-2.85188 -1.66036 0
2.7612 1.98387 0
-2.7612 -1.98387 0
2.64044 2.29741 0
-2.64044 -2.29741 0
2.49147 2.59857 0
-2.49147 -2.59857 0
2.31628 2.88528 0
-2.31628 -2.88528 0
2.11691 3.15574 0
-2.11691 -3.15574 0
1.89542 3.40843 0
-1.89542 -3.40843 0
1.65392 3.64205 0
-1.65392 -3.64205 0
1.39446 3.85558 0
-1.39446 -3.85558 0
1.1191 4.04816 0
-1.1191 -4.04816 0
0.829842 4.21917 0
-0.829842 -4.21917 0
0.528632 4.36813 0
-0.528632 -4.36813 0
0.217364 4.49475 0
-0.217364 -4.49475 0
-0.102137 4.59887 0
0.102137 -4.59887 0
-0.428122 4.68046 0
0.428122 -4.68046 0
-0.758916 4.73963 0
0.758916 -4.73963 0
-1.09293 4.77656 0
1.09293 -4.77656 0
-1.42864 4.79155 0
1.42864 -4.79155 0
-1.76463 4.78499 0
1.76463 -4.78499 0
-2.09954 4.7573 0
2.09954 -4.7573 0
-2.43211 4.70902 0
2.43211 -4.70902 0
-2.76115 4.6407 0
2.76115 -4.6407 0
-3.08555 4.55295 0
3.08555 -4.55295 0
-3.40429 4.44644 0
3.40429 -4.44644 0
-3.7164 4.32185 0
3.7164 -4.32185 0
-4.02101 4.17989 0
4.02101 -4.17989 0
-4.3173 4.0213 0
4.3173 -4.0213 0
-4.60454 3.84684 0
4.60454 -3.84684 0
-4.88204 3.65728 0
4.88204 -3.65728 0
-5.14919 3.45338 0
5.14919 -3.45338 0
-5.40543 3.23594 0
5.40543 -3.23594 0
-5.65028 3.00572 0
5.65028 -3.00572 0
-5.88327 2.76353 0
5.88327 -2.76353 0
-6.10403 2.51013 0
6.10403 -2.51013 0
-6.31222 2.2463 0
6.31222 -2.2463 0
-6.50754 1.97281 0
6.50754 -1.97281 0
-6.68973 1.69041 0
6.68973 -1.69041 0
-6.8586 1.39984 0
6.8586 -1.39984 0
-7.01398 1.10183 0
7.01398 -1.10183 0
-7.15574 0.797112 0
7.15574 -0.797112 0
-7.28378 0.486377 0
7.28378 -0.486377 0
-7.39804 0.170315 0
7.39804 -0.170315 0
-7.49849 -0.150403 0
7.49849 0.150403 0
-7.58513 -0.475126 0
7.58513 0.475126 0
-7.65799 -0.803217 0
7.65799 0.803217 0
-7.71712 -1.13406 0
7.71712 1.13406 0
-7.76259 -1.46705 0
7.76259 1.46705 0
-7.7945 -1.80162 0
7.7945 1.80162 0
-7.81296 -2.1372 0
7.81296 2.1372 0
-7.81812 -2.47324 0
7.81812 2.47324 0
-7.81013 -2.80924 0
7.81013 2.80924 0
-7.78916 -3.14467 0
7.78916 3.14467 0
-7.7554 -3.47906 0
7.7554 3.47906 0
-7.70903 -3.81193 0
7.70903 3.81193 0
-7.65028 -4.14284 0
7.65028 4.14284 0
-7.57937 -4.47137 0
7.57937 4.47137 0
-7.49653 -4.79709 0
7.49653 4.79709 0
-7.402 -5.11961 0
7.402 5.11961 0
-7.29603 -5.43856 0
7.29603 5.43856 0
-7.17889 -5.75357 0
7.17889 5.75357 0
-7.05083 -6.06431 0
7.05083 6.06431 0
-6.91212 -6.37044 0
6.91212 6.37044 0
-6.76305 -6.67167 0
6.76305 6.67167 0
-6.60389 -6.96768 0
6.60389 6.96768 0
-6.43493 -7.25822 0
6.43493 7.25822 0
