Epoch,Loss
476,0.7037
477,0.7037
478,0.7037
479,0.7037
480,0.7037
481,0.7037
482,0.7037
483,0.7037
484,0.7037
485,0.7037
486,0.7037
487,0.7037
488,0.7037
489,0.7037
490,0.7037
491,0.7037
492,0.7037
493,0.7037
494,0.7037
495,0.7037
496,0.7037
497,0.7037
498,0.7037
499,0.7037
500,0.7037
501,0.7037
502,0.7037
503,0.7037
504,0.7037
505,0.7037
506,0.7037
507,0.7037
508,0.7037
509,0.7037
510,0.7037
511,0.7037
512,0.7037
513,0.7037
514,0.7037
515,0.7037
516,0.7037
517,0.7037
518,0.7037
519,0.7037
520,0.7037
521,0.7037
522,0.7037
523,0.7037
524,0.7037
525,0.7037
526,0.7037
527,0.7037
528,0.7037
529,0.7037
530,0.7037
531,0.7037
532,0.7037
533,0.7037
534,0.7037
535,0.7037
536,0.7037
537,0.7037
538,0.7037
539,0.7037
540,0.7037
541,0.7037
542,0.7037
543,0.7037
544,0.7037
545,0.7037
546,0.7037
547,0.7037
548,0.7037
549,0.7037
550,0.7037
551,0.7037
552,0.7037
553,0.7037
554,0.7037
555,0.7037
556,0.7037
557,0.7037
558,0.7037
559,0.7037
560,0.7037
561,0.7037
562,0.7037
563,0.7037
564,0.7037
565,0.7037
566,0.7037
567,0.7037
568,0.7037
569,0.7037
570,0.7037
571,0.7037
572,0.7037
573,0.7037
574,0.7037
575,0.7037
576,0.7037
577,0.7037
578,0.7037
579,0.7037
580,0.7037
581,0.7037
582,0.7037
583,0.7037
584,0.7037
585,0.7037
586,0.7037
587,0.7037
588,0.7037
589,0.7037
590,0.7037
591,0.7037
592,0.7037
593,0.7037
594,0.7037
595,0.7037
596,0.7037
597,0.7037
598,0.7037
599,0.7037
600,0.7037
601,0.7037
602,0.7037
603,0.7037
604,0.7037
605,0.7037
606,0.7037
607,0.7037
608,0.7037
609,0.7037
610,0.7037
611,0.7037
612,0.7037
613,0.7037
614,0.7037
615,0.7037
616,0.7037
617,0.7037
618,0.7037
619,0.7037
620,0.7037
621,0.7037
622,0.7037
623,0.7037
624,0.7037
625,0.7037
626,0.7037
627,0.7037
628,0.7037
629,0.7037
630,0.7037
631,0.7037
632,0.7037
633,0.7037
634,0.7037
635,0.7037
636,0.7037
637,0.7037
638,0.7037
639,0.7037
640,0.7037
641,0.7037
642,0.7037
643,0.7037
644,0.7037
645,0.7037
646,0.7037
647,0.7037
648,0.7037
649,0.7037
650,0.7037
651,0.7037
652,0.7037
653,0.7037
654,0.7037
655,0.7037
656,0.7037
657,0.7037
658,0.7037
659,0.7037
660,0.7037
661,0.7037
662,0.7037
663,0.7037
664,0.7037
665,0.7037
666,0.7037
667,0.7037
668,0.7037
669,0.7037
670,0.7037
671,0.7037
672,0.7037
673,0.7037
674,0.7037
675,0.7037
676,0.7037
677,0.7037
678,0.7037
679,0.7037
680,0.7037
681,0.7037
682,0.7037
683,0.7037
684,0.7037
685,0.7037
686,0.7037
687,0.7037
688,0.7037
689,0.7037
690,0.7037
691,0.7037
692,0.7037
693,0.7037
694,0.7037
695,0.7037
696,0.7037
697,0.7037
698,0.7037
699,0.7037
700,0.7037
701,0.7037
702,0.7037
703,0.7037
704,0.7037
705,0.7037
706,0.7037
707,0.7037
708,0.7037
709,0.7037
710,0.7037
711,0.7037
712,0.7037
713,0.7037
714,0.7037
715,0.7037
716,0.7037
717,0.7037
718,0.7037
719,0.7037
720,0.7037
721,0.7037
722,0.7037
723,0.7037
724,0.7037
725,0.7037
726,0.7037
727,0.7037
728,0.7037
729,0.7037
730,0.7037
731,0.7037
732,0.7037
733,0.7037
734,0.7037
735,0.7037
736,0.7037
737,0.7037
738,0.7037
739,0.7037
740,0.7037
741,0.7037
742,0.7037
743,0.7037
744,0.7037
745,0.7037
746,0.7037
747,0.7037
748,0.7037
749,0.7037
750,0.7037
751,0.7037
752,0.7037
753,0.7037
754,0.7037
755,0.7037
756,0.7037
757,0.7037
758,0.7037
759,0.7037
760,0.7037
761,0.7037
762,0.7037
763,0.7037
764,0.7037
765,0.7037
766,0.7037
767,0.7037
768,0.7037
769,0.7037
770,0.7037
771,0.7037
772,0.7037
773,0.7037
774,0.7037
775,0.7037
776,0.7037
777,0.7037
778,0.7037
779,0.7037
780,0.7037
781,0.7037
782,0.7037
783,0.7037
784,0.7037
785,0.7037
786,0.7037
787,0.7037
788,0.7037
789,0.7037
790,0.7037
791,0.7037
792,0.7037
793,0.7037
794,0.7037
795,0.7037
796,0.7037
797,0.7037
798,0.7037
799,0.7037
800,0.7037
801,0.7037
802,0.7037
803,0.7037
804,0.7037
805,0.7037
806,0.7037
807,0.7037
808,0.7037
809,0.7037
810,0.7037
811,0.7037
812,0.7037
813,0.7037
814,0.7037
815,0.7037
816,0.7037
817,0.7037
818,0.7037
819,0.7037
820,0.7037
821,0.7037
822,0.7037
823,0.7037
824,0.7037
825,0.7037
826,0.7037
827,0.7037
828,0.7037
829,0.7037
830,0.7037
831,0.7037
832,0.7037
833,0.7037
834,0.7037
835,0.7037
836,0.7037
837,0.7037
838,0.7037
839,0.7037
840,0.7037
841,0.7037
842,0.7037
843,0.7037
844,0.7037
845,0.7037
846,0.7037
847,0.7037
848,0.7037
849,0.7037
850,0.7037
851,0.7037
852,0.7037
853,0.7037
854,0.7037
855,0.7037
856,0.7037
857,0.7037
858,0.7037
859,0.7037
860,0.7037
861,0.7037
862,0.7037
863,0.7037
864,0.7037
865,0.7037
866,0.7037
867,0.7037
868,0.7037
869,0.7037
870,0.7037
871,0.7037
872,0.7037
873,0.7037
874,0.7037
875,0.7037
876,0.7037
877,0.7037
878,0.7037
879,0.7037
880,0.7037
881,0.7037
882,0.7037
883,0.7037
884,0.7037
885,0.7037
886,0.7037
887,0.7037
888,0.7037
889,0.7037
890,0.7037
891,0.7037
892,0.7037
893,0.7037
894,0.7037
895,0.7037
896,0.7037
897,0.7037
898,0.7037
899,0.7037
900,0.7037
901,0.7037
902,0.7037
903,0.7037
904,0.7037
905,0.7037
906,0.7037
907,0.7037
908,0.7037
909,0.7037
910,0.7037
911,0.7037
912,0.7037
913,0.7037
914,0.7037
915,0.7037
916,0.7037
917,0.7037
918,0.7037
919,0.7037
920,0.7037
921,0.7037
922,0.7037
923,0.7037
924,0.7037
925,0.7037
926,0.7037
927,0.7037
928,0.7037
929,0.7037
930,0.7037
931,0.7037
932,0.7037
933,0.7037
934,0.7037
935,0.7037
936,0.7037
937,0.7037
938,0.7037
939,0.7037
940,0.7037
941,0.7037
942,0.7037
943,0.7037
944,0.7037
945,0.7037
946,0.7037
947,0.7037
948,0.7037
949,0.7037
950,0.7037
951,0.7037
952,0.7037
953,0.7037
954,0.7037
955,0.7037
956,0.7037
957,0.7037
958,0.7037
959,0.7037
960,0.7037
961,0.7037
962,0.7037
963,0.7037
964,0.7037
965,0.7037
966,0.7037
967,0.7037
968,0.7037
969,0.7037
970,0.7037
971,0.7037
972,0.7037
973,0.7037
974,0.7037
975,0.7037
976,0.7037
977,0.7037
978,0.7037
979,0.7037
980,0.7037
981,0.7037
982,0.7037
983,0.7037
984,0.7037
985,0.7037
986,0.7037
987,0.7037
988,0.7037
989,0.7037
990,0.7037
991,0.7037
992,0.7037
993,0.7037
994,0.7037
995,0.7037
996,0.7037
997,0.7037
998,0.7037
999,0.7037
